first_name,last_name,price,above_100
Cassandra,Elliott,198.9239907039782,true
Pedro,Mitchell,287.8875334839508,true
Ray,Mccarty,68.12635075680903,
Riley,Gomez,63.54785954808545,
Shelby,Price,200.61335994330173,true
Briana,Marshall,101.6992253955086,true
Melissa,Clark,257.39025503792305,true
Patrick,Mays,214.08894297489408,true
Scott,Harris,67.50120024732742,
Bonnie,Franklin,198.94232240110207,true
Maria,Powell,37.7396312686729,
Brian,Rhodes,65.62682209885156,
Ashley,Morris,64.05329615167271,
Kenneth,Holmes,245.78126895031733,true
Adam,Garcia,99.76367419119286,
Matthew,Johnson,295.0335508357301,true
Randy,Aguirre,277.1465364923438,true
Michael,Garcia,196.21264850388377,true
Henry,Johnson,48.316087609935025,
Christopher,Stark,193.55628484617654,true
Scott,Dodson,159.8162137872858,true
Laura,Faulkner,201.03882141722437,true
Joseph,Patterson,91.87832506135835,
Vanessa,Johnson,218.5021474802827,true
Joe,Moody,141.93420723606755,true
Robert,Kelley,101.44454970785455,true
Justin,Mack,143.44713541681386,true
Anna,Gray,146.0516170066216,true
Christopher,Lee,124.13477497627959,true
Sara,Garrett,276.2620209718982,true
Wendy,Sanchez,110.36437524423735,true
Maria,Hall,143.93173526849822,true
James,Hall,299.20618972646696,true
Robert,Cabrera,157.1902941038569,true
Megan,Morrison,209.556092456864,true
Jaime,Mcdaniel,130.3975176155267,true
Joseph,Williams,270.1762918534968,true
Kevin,Madden,134.16008704747568,true
Philip,Cruz,40.93604411088451,
Andrew,Shaw,58.09674650600558,
Jessica,Sexton,229.6075075999453,true
Stephen,Campos,165.81512030642634,true
Robert,Griffith,185.6829799952667,true
Jack,Jensen,153.5371396354222,true
John,Aguilar,61.542625608058955,
Daniel,Armstrong,88.31636000018726,
Jesus,Meyer,152.8254977675504,true
Troy,Butler,20.268415165002928,
Jody,Reed,94.14865648540844,
Gloria,Hartman,263.32082447346346,true
Melissa,Mcbride,178.73074754006848,true
Robert,Allen,175.37997053142715,true
Phillip,Evans,89.67955731343521,
Philip,Banks,162.12917945252804,true
Janet,King,96.55651683147984,
Susan,Donovan,81.96303152065897,
Michael,Pierce,262.18235022625106,true
Michael,Serrano,198.46360233407654,true
Joseph,Brown,242.787595274711,true
Michael,Powell,247.67356356521515,true
Richard,Martin,7.049245450358788,
Alexander,Lowe,209.40320483374387,true
Brenda,Turner,200.99093838200827,true
Jennifer,Conrad,261.4827265964519,true
Catherine,Kirk,82.26081801013187,
Andrea,Gaines,93.92499708128777,
Madison,Nguyen,174.9471271746722,true
Tony,Reese,253.75614372065954,true
Terri,Powell,182.0834967651518,true
David,Wells,222.38632974558166,true
Timothy,Mitchell,138.85362730755298,true
Kimberly,Oconnor,72.18387244085483,
Anthony,Smith,32.87198146306647,
Roberta,Garza,299.06646631597516,true
Terry,Bennett,188.23653449199622,true
Tiffany,Gomez,239.60976173246198,true
Katherine,Franklin,167.7043052194012,true
Sherry,Martin,146.09965402598635,true
Robert,Li,277.39914142629186,true
Jesse,Miller,80.44509225084752,
Kevin,Jones,27.074371008034838,
Rhonda,Young,236.00622551384816,true
Melissa,Campbell,55.11432355833181,
Tony,Shepherd,83.76058980011678,
Sherry,Gonzalez,22.17628786993465,
Ashlee,Austin,205.48212759500313,true
David,Brown,50.89368202380531,
Marc,Meyer,211.88951533370405,true
Jennifer,Vega,186.30241575549277,true
Denise,Glass,8.677582919429682,
Emily,Christian,141.73654904511278,true
Billy,Knight,104.38276476194858,true
Shane,Davis,298.8078166009669,true
Laura,Harding,129.22456681049485,true
Zachary,Payne,70.62322635838687,
Jeffery,Leon,95.99985353810494,
Jennifer,Martin,114.49779981612069,true
Lori,Zimmerman,61.18972021005734,
Katie,Mcgee,14.33379012375796,
Michael,Parker,128.7527683530609,true
Robert,Atkins,206.49714597609056,true
Stephanie,Brown,162.74167245466325,true
Erin,Paul,120.70488617951543,true
Kristina,Torres,108.84454015839528,true
Aaron,Wilson,2.9203508666931444,
Timothy,Scott,160.55948491732133,true
Ronald,Carter,26.52817673639082,
Catherine,Smith,234.51144178161272,true
Catherine,Rivers,257.16549205756326,true
Cynthia,White,93.34235895413201,
Shawn,Rojas,81.57088665022661,
Evan,Bradford,83.8997669064757,
Samuel,Lee,154.39020242846385,true
John,Leon,54.79013645402937,
Karen,Lopez,254.4003271613214,true
Rebekah,Jackson,190.9267066969047,true
Melissa,Hogan,46.10846637801488,
Megan,Wilson,201.00544571907608,true
Justin,Roberts,283.29803598739437,true
Ashley,Fernandez,11.7485774603462,
Terry,Oliver,124.2895414138607,true
Jennifer,Weaver,268.8554923265813,true
Timothy,Ortega,130.63417759122964,true
Brittany,Ellison,94.13570816135355,
Aaron,Clark,208.9455944795719,true
Michael,Johnson,85.65642789747994,
Heather,Jones,13.513713240766078,
Carly,Estrada,40.28153032119559,
Alexandra,Hopkins,177.9806382750201,true
Brittany,Short,85.20352704632059,
Julie,Hopkins,79.71809542515821,
Crystal,Long,149.19906413660007,true
Jack,Jackson,223.7550096329621,true
Amber,Smith,61.897903989052736,
Christina,Cross,103.00888771663563,true
Tina,Dickerson,99.81087944987796,
Chase,Chavez,287.6513195826542,true
Shelby,Williams,93.4254717458382,
Leonard,Hamilton,272.72827125265025,true
Shannon,Jones,286.7396248030558,true
David,Goodwin,58.160296362210126,
Stephen,Blankenship,162.16213803536746,true
Jacqueline,Stanton,100.06492728795189,true
Allison,Callahan,53.80919909851111,
Kathy,Phillips,233.34170352640882,true
Frank,Schaefer,196.7691659976119,true
Stephanie,Ross,79.77912379422621,
Donald,Norman,89.27507757786489,
Mitchell,Fleming,282.85579534962926,true
Derek,Romero,4.5966356301380245,
Danny,Simmons,179.6409100447157,true
Beth,Hall,172.28431566814197,true
Monica,Clark,33.09034020825179,
Michael,Rodriguez,63.48660679290726,
Emily,Davis,211.91248766768746,true
Samantha,Arnold,185.75558963797923,true
Adam,Davidson,228.77280180450694,true
Kristen,Wallace,250.58514887415825,true
Michael,Johnson,8.605437260571701,
Richard,Flores,209.83070872299916,true
Nicole,Page,32.88664816695419,
Anna,Crawford,14.406371339606883,
David,Stokes,244.92855269662564,true
Jennifer,Jimenez,47.75611762868074,
John,Howell,76.48623699870481,
Lacey,Cochran,30.25941436153091,
Jessica,Burns,145.1245560389618,true
Matthew,Blevins,111.05379832515703,true
Sabrina,Young,271.5746573780903,true
Ricardo,Brown,56.60874958828506,
Wesley,Combs,79.21210069958859,
Heather,Conley,291.4164528553425,true
Lauren,Chen,154.68251961671103,true
Penny,Lopez,96.17771944278756,
Kristin,Baker,176.23359152404024,true
Jacqueline,Wilson,9.748399325564627,
Becky,Robinson,78.28943447854047,
Greg,Hendrix,72.58665856866224,
Brandon,Erickson,190.5016699818494,true
Theresa,Ross,225.87634129850127,true
Julian,Nguyen,70.10459870380306,
Charles,Shields,148.17371119745064,true
Adriana,Perez,263.2804285623853,true
Melissa,Jackson,138.63050713364458,true
William,Ortiz,118.7103255140321,true
Mark,Johnson,84.66164961777422,
Troy,Phillips,152.80774527088255,true
Sarah,Porter,151.49167740160752,true
Mark,Scott,157.07078893512346,true
Joseph,Sullivan,30.403336920524648,
Andrew,Ryan,11.76405518136514,
Paula,Dixon,160.4543883639536,true
Emily,Hernandez,142.53856558080716,true
Donald,Jimenez,77.56219827544322,
William,Parker,180.18970321762467,true
Austin,Stevens,261.4254097159759,true
Heather,Rogers,284.22138079088467,true
Christopher,Cline,46.302483995645204,
Victoria,Lawson,122.35891490988212,true
James,Cordova,8.083382542177064,
Denise,Smith,39.920378813991206,
Amanda,Myers,163.22760796462543,true
Johnny,Mooney,60.14068017489964,
Corey,Spencer,105.76028353001584,true
Jacqueline,Davis,131.11546330861378,true
Kayla,Davis,183.98426768211598,true
Bradley,Poole,243.47635217621703,true
William,Pierce,19.757265527344213,
Brianna,Berg,17.09691768671664,
Jimmy,Fischer,119.70599144535446,true
Frances,Harris,93.44480228260508,
Kenneth,Benton,197.4744516970848,true
Christopher,Newman,275.36264371705545,true
Rebecca,Jackson,38.46385885367756,
Veronica,Bradshaw,242.93062426675655,true
Catherine,Allen,80.67176092074094,
Michael,Martinez,265.9842207556236,true
Andrea,Carrillo,212.87497161209365,true
Kelly,Bailey,167.2019437231872,true
Kerry,Byrd,61.23826658451953,
Gregory,Lambert,132.02331692834147,true
Dale,Anderson,293.0530444891558,true
Jacob,Sherman,152.47840191289654,true
Samantha,Sullivan,232.99669728964466,true
David,Webb,253.9947494694802,true
Tonya,Green,5.382315323118069,
Alexis,Lane,40.174624649139346,
Joyce,Cannon,19.794079410934074,
Anne,Ray,151.7290972297428,true
Karen,Williams,253.27863515309195,true
Paul,Jones,276.3171869413418,true
Sheena,Krause,45.02320090707473,
Luis,Wallace,32.607759442666605,
Robert,Shepherd,219.23939564864722,true
Robert,Scott,20.97898648783536,
Danielle,Tran,28.52871570115012,
Carlos,Johnson,237.29786644704816,true
Crystal,Hansen,251.50272510417074,true
Judy,Schneider,182.75667366431034,true
Jeff,Freeman,19.39590879403402,
Crystal,Brady,70.87387042852127,
Samantha,Henson,157.55594480378664,true
Daniel,Sims,16.160349960224018,
Connie,Day,226.10871765536547,true
Dylan,Lee,281.30293914861994,true
Christian,Lee,227.9887186163463,true
Deanna,Stephens,279.29919099217767,true
David,Perry,208.47676830030707,true
Charles,Villegas,294.3213808800121,true
Sharon,Clark,14.748888156344965,
Christina,Sanders,121.2337996275508,true
Jeffrey,Hinton,74.66513984390673,
Gina,Harris,110.59704485048881,true
Alex,Tapia,51.340467160780236,
Justin,White,155.16161940699155,true
Jacob,Woods,66.6608228334356,
Rachel,Browning,136.84466486514646,true
Marissa,Jones,270.369969950092,true
Sean,Watson,118.74408333568985,true
Elijah,Roy,22.359897570165955,
Stephanie,Oneal,237.34840828080092,true
Stephanie,Maldonado,204.1531272357773,true
Jay,Williams,79.94308127136182,
Jeffery,Rodriguez,140.57244631722816,true
Margaret,Guzman,144.9516578449508,true
Lori,Willis,62.89859667767319,
John,Fernandez,92.39138123035937,
Christina,Valdez,34.79769663167269,
Courtney,Simpson,206.61902083580478,true
Timothy,Martin,56.97751420905707,
Kelly,Scott,193.54731878602723,true
Joseph,Ward,278.1452956955342,true
Brady,Gonzalez,89.04686427331721,
Linda,Mcdonald,72.98192727969325,
Donna,Yates,185.70642628929713,true
Kimberly,Hopkins,32.99371035723938,
Aaron,Keith,93.45217677818184,
Nicholas,Cook,239.54433308040032,true
Erica,Gonzales,256.386982905854,true
Brian,Rodriguez,254.0780035160096,true
Melissa,Schultz,213.84970131215658,true
Nancy,Williams,106.03742602250543,true
Kathryn,Barrera,144.2003992798811,true
William,King,114.53211203112267,true
Kristen,Martin,184.1094950666802,true
Christopher,Lester,254.1517748970763,true
Kathleen,Robinson,53.278060128898574,
Katherine,Ward,203.28049994856934,true
Angelica,Delgado,130.59788774713658,true
Stephanie,Robertson,64.64383193985823,
William,Burke,46.83880636468874,
Michele,Hurley,253.76279733307547,true
Ashley,Rogers,29.594770389312576,
Jennifer,Kim,38.395078143097194,
Corey,Roth,280.8129961139332,true
Rickey,Hill,123.52015787194044,true
Erika,Stewart,150.806551158332,true
Gabriella,Conner,21.782257630962608,
Madison,Owen,286.04255074291535,true
Alicia,Kaufman,90.03073312455894,
Gregory,Allen,248.54577914245806,true
Emma,Morse,161.27271128466364,true
Alicia,Dean,120.54298147867273,true
Christina,Johnson,96.86483873342367,
Emily,Acevedo,51.02606454983959,
Valerie,Boyd,39.181198866284795,
Harold,Lucero,290.1145569642179,true
Sabrina,Marshall,109.39139355931961,true
Jimmy,Hall,193.29813412432367,true
Trevor,Daniels,59.861501131936755,
Kelli,Wells,94.14928468174243,
Amanda,Gay,27.714020880797797,
Lindsay,Barnett,92.90006917385817,
Gregory,Jones,221.90756441464245,true
Gary,Murphy,6.9250166206016655,
Ashley,Marsh,100.29878969813069,true
Nathan,Archer,45.59633899834045,
Michael,Jones,234.53041019917086,true
Diane,Herrera,216.09419811150522,true
Andrew,Gibson,51.91337240798421,
Tyler,Morris,160.48728691423517,true
Cassandra,Lewis,170.15092765523465,true
Ian,Deleon,137.409853705228,true
Calvin,Mcgrath,176.18414305309554,true
Michael,Kline,221.2673215670782,true
Stephanie,Lee,256.01716845278696,true
Jay,Merritt,287.8232441305909,true
Katherine,Patrick,259.2662023916682,true
David,Mckinney,232.12417095062503,true
Darren,Hale,159.90870162368708,true
Jonathan,Smith,137.99812414468528,true
Joseph,Acosta,268.9190150290919,true
Samantha,Miller,132.44338961029533,true
John,Frazier,162.3474992978147,true
Eric,Mejia,153.20032988717426,true
Joshua,Rodriguez,71.62611222838807,
Lisa,Ramirez,79.92352776946008,
Larry,Cox,282.25748017090655,true
Renee,Oneal,290.2166083342583,true
Bryan,Espinoza,167.97776762019944,true
Christina,Suarez,45.91810136553479,
Brandi,Flores,171.65101050712002,true
Jackie,Bates,68.06023599496368,
Darrell,White,23.1944425523564,
James,Johnson,78.20993349358544,
Kelly,Wood,149.86295195546302,true
Lisa,Schultz,153.58604740423846,true
James,Rodriguez,167.9065607650513,true
Jessica,Hughes,207.03082800753685,true
Kimberly,Reid,231.3275721158287,true
William,Young,289.4820718461187,true
Robert,Zuniga,145.7691688442313,true
Caroline,Rodriguez,157.93922964077544,true
Robert,Ortega,93.61018537160952,
Monique,Sharp,107.84935657621317,true
Antonio,Smith,223.11975206781798,true
Patricia,Flynn,13.756732846810893,
Teresa,Ruiz,278.59397606896937,true
Madison,Mejia,179.62024281106176,true
Lindsey,Santos,173.43788592163645,true
Savannah,Smith,77.74762702405582,
Kimberly,Roberts,100.43830155253542,true
David,Dominguez,48.632448846782026,
Brittany,Joyce,259.9716348532783,true
Diana,Bryant,208.59494972878684,true
James,Bailey,116.10708303764117,true
Mary,Perry,79.34102267247472,
Sarah,Baker,68.36279827929079,
Teresa,Rios,110.00414185116688,true
Marcus,Wilson,284.0208020487086,true
Rodney,Hansen,72.95190219418163,
Crystal,Jones,231.17167399544965,true
Frank,Gonzalez,78.92510240411393,
Billy,Mcneil,270.4543386809511,true
Sabrina,Carter,37.812035630909904,
Lisa,Smith,116.01523896578914,true
Daniel,Gutierrez,177.7281493083734,true
Jennifer,Johnson,248.56666527161292,true
Tammy,Harris,292.5367814830107,true
Aaron,Brown,286.97094396252913,true
Dominique,Reynolds,35.33069889078039,
Brad,Shaw,77.22657144937645,
Jennifer,Marks,214.12256745351084,true
Sara,Scott,63.33845737340322,
Richard,Walker,10.263572376932906,
Justin,Williams,98.36518332963077,
Richard,White,246.07789518413088,true
Amber,Haynes,92.7147082377259,
Dale,Cunningham,185.23401916785855,true
Gina,Anderson,180.9704856051141,true
Amber,Gonzalez,104.2042807356087,true
Kathleen,Flynn,225.2048308544643,true
Brian,Contreras,133.72474244798852,true
Brittney,Cannon,237.02733866346648,true
Penny,Smith,119.77742111594176,true
Tanya,Barajas,154.11513499452627,true
Valerie,Thompson,181.99002674140624,true
Ashley,Frost,55.18371181211409,
Sean,Deleon,281.0247666909388,true
Samantha,Rasmussen,167.55388705552718,true
Gary,Hicks,268.582596707459,true
David,Walker,122.16826470040158,true
Mary,Preston,120.0993494986201,true
Kelly,Key,275.16061728619144,true
Tracy,Preston,214.1876986486535,true
Erica,Weber,28.029641702375674,
Amanda,Campbell,179.57731505455206,true
Tiffany,Keller,55.70586220086193,
Pamela,Marshall,103.1498793666101,true
Dawn,Miranda,66.1640744896283,
Anna,Butler,57.167811410959835,
Christopher,Martin,16.54291043871141,
Vincent,Martin,169.36239682583465,true
Mason,George,258.526877065098,true
Marissa,Avery,275.73093354845304,true
Maurice,Morgan,257.19856040300573,true
Sonia,Lopez,207.24819260457144,true
Mark,Richards,187.88880748587547,true
Norma,Smith,243.07008897488595,true
Brandy,Villanueva,210.4211819991426,true
David,Stevens,217.3939597057509,true
Alexis,Kim,273.4334912854853,true
Roy,Russo,149.8226799832212,true
Tony,Crawford,109.7616455995499,true
Carolyn,Richardson,100.46919328963519,true
Alan,Reyes,6.140652940786662,
Courtney,Jensen,142.1727597562629,true
Randy,Sullivan,75.7343225275611,
Ryan,Love,148.06300089803526,true
Kathy,Valenzuela,173.54084574084004,true
Erica,Pruitt,212.55207852268572,true
Natalie,Flores,47.71141375777999,
Eileen,Thomas,34.08037038255344,
Kimberly,Thompson,231.9040724266928,true
Suzanne,Hernandez,106.88945798361887,true
William,Hopkins,115.81333465557108,true
Martin,Compton,86.43104415205143,
Eric,Hicks,144.11257242378613,true
Madeline,Preston,277.708779651505,true
Mary,Carroll,283.95184269562486,true
Holly,Skinner,119.68384280032176,true
Lawrence,Jones,6.607550303333221,
Tina,Norton,184.8126068751708,true
April,Jones,43.877046294704314,
Jessica,Gutierrez,168.4927971052806,true
Hayley,Gibson,10.518787844273913,
Jessica,Riggs,120.57476830111433,true
Denise,Peterson,162.28192886698238,true
Jerry,Brown,268.8242106348853,true
Margaret,Frazier,254.82094688937835,true
Ricky,Johnson,100.25117027957363,true
Sara,Romero,3.9313967645260406,
Samuel,Reynolds,1.3216014583297353,
Andrew,Foley,110.36100573345318,true
Anthony,Gross,104.4300505683122,true
Lee,Barker,216.33642166900822,true
Amanda,Li,258.35606275478324,true
Stephanie,Davis,246.13606665056275,true
Don,Rose,185.08071705609294,true
Bradley,Gibson,44.3756405800681,
Heidi,Ortiz,72.56763950051922,
Malik,Clark,172.80305895626873,true
Nicole,Henderson,188.4701056912614,true
Katie,Merritt,93.32190103756018,
Michelle,Hall,235.58913073407018,true
Amanda,Martinez,109.84513535943715,true
Kenneth,Cortez,43.35799480983727,
Cindy,Lin,191.91612418825108,true
Christopher,Lucas,149.0145446641139,true
Veronica,Sloan,122.01508093201375,true
Duane,Alvarez,206.1329995949764,true
James,Lee,241.74171324668222,true
Christopher,Meza,155.0057080504288,true
Nathaniel,Miller,244.6580050819661,true
Tracy,Brown,90.74709889072172,
Mariah,Cervantes,52.085103192095694,
Joshua,Jones,293.8213215691818,true
Brenda,Jones,264.2708843025955,true
Jennifer,Booker,12.02511321393047,
Seth,Castaneda,10.92646812452438,
Rachel,Kennedy,161.67211025136933,true
Susan,Smith,2.8130935064614504,
Jordan,Barnes,71.62466447621122,
Brenda,Turner,288.0150335689071,true
James,Stanley,83.0126432391997,
Matthew,Brown,24.271179543783937,
Christian,Little,42.75091270133636,
Thomas,Valenzuela,140.60109831643436,true
Philip,Hughes,265.8403027236536,true
Gary,Curry,276.40375359815926,true
Andrea,Morrison,268.3671770999417,true
Norma,Jenkins,257.8816285645085,true
Jill,Ortiz,168.338790520046,true
Jessica,Howell,55.09699628034795,
James,Henderson,163.5006987921091,true
Nicholas,Thomas,204.07735646635248,true
Stephanie,White,166.83323400131974,true
Christopher,Greene,36.143659718619205,
James,Palmer,118.07716815163364,true
Christine,Cantrell,211.49627872725353,true
Christopher,Lopez,17.11683356953092,
Sandra,Cook,67.4530720896255,
Pedro,Dunn,116.39810055635823,true
Cassandra,Gallagher,82.99376862781087,
Daniel,Guzman,202.39144162135133,true
Michael,Hunt,19.633130834446234,
Leslie,Preston,232.96747672051,true
Crystal,Valdez,36.96034310528704,
Luis,Saunders,136.68960472394696,true
Samantha,Golden,18.25944943146269,
Brian,Woods,207.7238054414178,true
Jay,Parker,53.42922382066018,
Janet,Fleming,160.5078274848044,true
Lance,Williams,2.1705430806222004,
Rebecca,Brooks,228.47913434308762,true
Sara,Oliver,208.40796443755028,true
Megan,Hickman,165.11041024602935,true
Raymond,Davis,217.3273599761052,true
Krystal,Miller,219.38669082936343,true
Brian,Christian,197.10474846345986,true
Stephen,Doyle,75.62902184433604,
Carl,Taylor,271.8752715346493,true
Kathleen,Peterson,279.16047205088597,true
Teresa,Mcintosh,204.47154295498905,true
Ashley,Hill,221.49895961551576,true
Andrew,Jacobs,226.50948359967913,true
Jeffery,Turner,172.14673796437265,true
Christian,Peterson,229.5509835647704,true
Jason,Burgess,288.13094670850296,true
Crystal,Herrera,95.1539481215558,
Brenda,Dean,252.02550263369483,true
Kathleen,Allen,148.17591369282056,true
Julie,Suarez,126.60452207271393,true
William,Lee,219.708150802824,true
Paige,Sanders,14.772493080828653,
Devin,Bates,152.22743381433034,true
Patricia,Olsen,110.16798824581146,true
Becky,Hernandez,222.23333327859484,true
Marie,Lamb,40.27252312804739,
Nathan,Flores,101.89364590529131,true
Brandon,Gonzalez,60.52303080985488,
John,Henderson,248.40760416422722,true
Samuel,Bell,92.53696136644699,
Chase,Reed,71.94764089795429,
Timothy,Nichols,227.9708890325472,true
Mitchell,Owen,153.79194789928,true
Amy,Baker,36.805787135312706,
Duane,Gomez,244.08343384021762,true
Ashley,Caldwell,130.81716945296535,true
Maria,Hampton,288.5692027437418,true
Kathy,Schneider,42.12818500734865,
Christopher,Johnson,160.17787097300484,true
Alison,Rojas,294.6816428585777,true
Susan,Valdez,60.26333488701926,
David,Frank,163.0512059819497,true
Jason,Conway,139.26884760902243,true
Nathan,Reid,233.06315771409535,true
Amy,Klein,35.5959100750096,
Victoria,Johnson,46.628761285511445,
Sara,Adams,124.154886522851,true
Charles,Reid,63.79578804914205,
Angela,Davis,266.94834427546056,true
Brittany,Nicholson,39.771480450340235,
William,Dunn,225.41281499547839,true
Jon,James,11.053666446819733,
Heather,Boyle,234.21141918853675,true
Martin,Robinson,45.61899672431158,
Lindsay,Brewer,152.25611722062064,true
Christopher,Mitchell,122.22960973704328,true
Renee,Martin,103.80076342770168,true
Nathaniel,Kelly,278.6711932042823,true
Jesus,Martinez,1.7416101914830562,
Mark,Kim,260.94608016037427,true
Kimberly,Mccullough,175.7063953425961,true
Kevin,Richardson,233.39621341672554,true
Kim,Kramer,159.72853792558334,true
Shelly,Warren,223.9957526781643,true
Keith,Parker,165.2856721661836,true
Rebecca,Pearson,34.085574619161065,
Thomas,Turner,102.5115670545414,true
Ernest,Blake,279.7736436686009,true
Kimberly,Aguilar,254.50390898453713,true
Parker,Chandler,105.09884891838209,true
Patricia,Jordan,293.15425857808833,true
Edward,Pearson,186.5174651653916,true
Thomas,Guzman,35.012573771425224,
Christina,Lewis,276.7217628352763,true
Nicole,Green,173.77772775019017,true
Sandra,Ayers,203.861410081649,true
Kimberly,Gould,116.9645689139269,true
Cory,Johnson,290.19083007019276,true
Lisa,Butler,33.225397750299834,
Stephanie,Gomez,134.89621908099608,true
Dennis,Figueroa,293.5063554192901,true
Michelle,Spencer,296.9458363692033,true
Austin,Zuniga,189.97013557430148,true
Sarah,Mora,152.06020361530247,true
David,Brown,222.4466494009708,true
Regina,Smith,104.48827502708474,true
John,Gardner,90.71613516943378,
Melissa,Levy,101.50502730091004,true
Brandon,Powell,12.104625199301788,
Vanessa,Alvarez,160.56382517063258,true
Michael,Wu,26.4127307180561,
Jenny,Fox,289.19823267554534,true
Elizabeth,Cole,111.44317327348683,true
Justin,Holmes,279.04481025591934,true
Steve,Carey,266.7866531255301,true
Ryan,Miller,240.05944317182943,true
Alvin,Blair,212.26187038182542,true
John,Pearson,106.2357684278558,true
Marcus,Mejia,164.10502738252376,true
Antonio,Simon,103.89625148134989,true
Maria,Mccall,244.07770719696404,true
Linda,Robinson,33.168933908781604,
Emily,Rodriguez,124.81039667902637,true
Samantha,Morrison,68.09438499268032,
Johnny,Clark,11.42250220853681,
Brandon,Hanson,129.28429228227452,true
Dana,Mcclain,127.64522437283014,true
Christine,Ramos,94.47688434637142,
Lisa,Holloway,220.8854737937926,true
Melissa,Gibson,166.7242068404011,true
Michael,Fernandez,200.35516316962912,true
Karen,Woods,153.63176965643584,true
Kimberly,Stone,235.99227326473004,true
Alexander,Cook,214.58096984444205,true
Adam,Jones,66.05270665474708,
Michelle,Hale,160.33290897911903,true
Dawn,Perez,221.7845338972585,true
Michael,Smith,269.7764571443796,true
Pamela,Willis,258.64078334454854,true
Tracy,Coleman,65.24906648070974,
Amanda,Jones,61.84863951898627,
Alexis,Bradford,184.45621983597866,true
Eric,Elliott,272.06004340474567,true
Richard,Tucker,2.1066097575148213,
Elizabeth,Andersen,7.886266805197839,
Rhonda,White,221.17336647550428,true
Annette,Kaufman,200.0038270341985,true
Kenneth,Brown,260.5486351724201,true
Joshua,Brown,151.73655224168996,true
Monique,Thompson,229.16933074813835,true
Tammy,Anderson,246.66417172656284,true
Robert,Foster,23.920595903152186,
Destiny,Lutz,93.79622280261162,
Phillip,White,252.4260401785809,true
Jeffrey,Reeves,237.86404627859466,true
Michelle,Dodson,25.13036482245301,
Brandy,Allen,141.19641054149383,true
Stephanie,Decker,188.2798448943241,true
Deborah,Carter,157.0933645359491,true
Donna,Lloyd,129.26689838323725,true
Jason,Brown,179.53567469918698,true
Michelle,Keller,255.20750029610096,true
Loretta,Haynes,26.404535888336788,
Ryan,Vaughn,174.7084887552677,true
Dan,Smith,33.043433585138274,
Alex,Brown,231.2045332292495,true
Ethan,Lee,22.863689076196337,
Jose,Martinez,72.80481603927772,
Stacey,Yates,196.33241960857399,true
Alejandra,Strickland,238.521162550778,true
Paula,Gregory,63.866277771004995,
Joseph,Lozano,288.2552215354719,true
Dean,Thomas,291.91384862335906,true
Sue,Lee,229.68674080365105,true
Anna,Long,282.56451127581914,true
Madison,Richardson,231.60059762602012,true
Kelly,Buchanan,190.70708279046008,true
Robert,Brown,216.2593889961464,true
Felicia,Sawyer,137.90300609307218,true
Julian,Edwards,150.3449245327309,true
David,Salazar,77.45842820736598,
Annette,Watson,76.78259440179833,
Joshua,Williams,177.51647446533502,true
Daniel,Yoder,119.23428593533956,true
Daniel,Nelson,98.274563857437,
Gary,White,271.0198160057115,true
Jason,Campbell,273.3106243592867,true
Elizabeth,Watson,86.4223677232568,
Kenneth,Wright,182.43662375169762,true
Robert,Perez,239.58512965177863,true
David,Clark,23.032523804939263,
Beverly,Leon,106.10637628569415,true
Robert,Wright,50.023414300822324,
James,Thomas,86.77348734934684,
Derrick,Wells,181.42180649662845,true
Devin,Neal,86.9600767754555,
Linda,Baker,147.1263919462798,true
Amanda,Ray,137.81283279605495,true
Bruce,Williams,71.3002279206425,
Amy,Castillo,249.54698438684844,true
Kyle,Turner,161.1618001993757,true
Steven,Mason,111.8827068451331,true
Kimberly,Kelly,240.42319174225756,true
Melissa,Ellis,98.58946201080833,
Kelli,Olson,237.57344943806322,true
Mark,Mcmillan,214.15693156424254,true
Erin,Bautista,77.62428880276627,
Joseph,Holt,84.95214505878513,
Dean,Foster,275.745150372514,true
Luis,Smith,232.23175150357653,true
Nicholas,Hughes,119.29779563655674,true
Alexis,Marshall,135.45933756013494,true
Nathan,Jones,156.5333441973791,true
Debra,Jordan,96.8662546876127,
Billy,Rose,13.668652848771556,
Amber,Stephens,288.2365495634276,true
Sandra,Williamson,58.32246701318085,
Mikayla,Wiggins,171.03127578485365,true
Wesley,Lowery,71.51598237566957,
Brandon,Cruz,268.40696936836423,true
Tracy,York,133.91264964338177,true
Jessica,Adams,169.22230208018163,true
Diana,Flores,140.91031438751912,true
Anthony,Brooks,56.34749332836579,
Joan,Cruz,153.97318587486726,true
Lauren,Ray,235.52825222674764,true
Becky,Reid,222.18009294271684,true
Robert,Fisher,174.6666517028485,true
Christopher,Clark,206.77754149572021,true
Leah,Palmer,82.10118057229491,
Erin,Campbell,223.7648021118578,true
Michael,Smith,190.58199119547564,true
Carolyn,Gonzalez,35.19868853149053,
Evan,Jackson,250.48315335735828,true
Corey,Mitchell,229.27245198008276,true
Wesley,Shaw,78.19470357614603,
Angela,Lopez,123.47342895971626,true
Mariah,Jones,7.58666202858026,
Melissa,Yates,191.73883051193803,true
Pamela,Boyd,42.57642338886981,
Chad,Hill,237.3886818236366,true
Dalton,Marshall,44.79388507526336,
Megan,Davis,185.4160533027074,true
Jay,Hunt,11.939817242952621,
Craig,Brady,114.0308021013997,true
James,Cooper,162.95637749634895,true
Timothy,Cabrera,246.80160852783598,true
